2020-02-03 17:06:44.399 INFO {run} [<module>] 2020-02-03 17:06
2020-02-03 17:06:44.400 DEBUG {modification_handler} [__init__] ModificationHandler()
2020-02-03 17:06:44.400 DEBUG {query_handler} [__init__] QueryHandler()
2020-02-03 17:06:44.400 DEBUG {subscription_server} [__init__] SubscriptionServer(ws_ip='0.0.0.0',ws_port=11111)
2020-02-03 17:06:44.402 DEBUG {testcube_usb_controller} [__init__] TescubeUSB()
2020-02-03 17:06:51.458 DEBUG {testcube_usb_controller} [usbrxhandler] TescubeUSB.usbrxhandler
2020-02-03 17:06:52.481 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 31}, {}, {}]}]
2020-02-03 17:06:52.484 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{'measuredVoltage': 47}, {}, {'measuredVoltage': 35}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.486 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{'measuredVoltage': 47}, {}, {'measuredVoltage': 35}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.528 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 31}, {}, {}]}]
2020-02-03 17:06:52.531 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 31}, {}, {}]}]
2020-02-03 17:06:52.533 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{'measuredVoltage': 47}, {}, {'measuredVoltage': 34}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.537 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{'measuredVoltage': 47}, {}, {'measuredVoltage': 34}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.578 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 31}, {}, {}]}]
2020-02-03 17:06:52.581 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 31}, {}, {}]}]
2020-02-03 17:06:52.583 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{'measuredVoltage': 48}, {}, {'measuredVoltage': 33}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.585 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{'measuredVoltage': 48}, {}, {'measuredVoltage': 33}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.628 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 32}, {}, {}]}]
2020-02-03 17:06:52.631 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 32}, {}, {}]}]
2020-02-03 17:06:52.633 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{'measuredVoltage': 48}, {}, {'measuredVoltage': 33}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.635 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{'measuredVoltage': 48}, {}, {'measuredVoltage': 33}, {}, {}, {}, {}, {}]}]
2020-02-03 17:06:52.678 DEBUG {query_handler} [handle_updates] QueryHandler.handle_updates: [{'path': '/adcInputController/adcInputs', 'data': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 32}, {}, {}]}]
2020-02-03 17:06:52.681 DEBUG {subscription_server} [publish] SubscriptionServer.publish: [{'path': '/adcInputController/adcInputs', 'value': [{}, {}, {}, {'measuredVoltage': 42}, {'measuredVoltage': 6713}, {'measuredVoltage': 32}, {}, {}]}]
